"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"KYFURCZH","journalArticle","2022","Lou, H.; Xiao, Z.; Wan, Y.; Quan, G.; Jin, F.; Gao, B.; Lu, H.","Size optimization design of members for shear wall high-rise buildings","Journal of Building Engineering","","","10.1016/j.jobe.2022.105292","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139276487&doi=10.1016%2fj.jobe.2022.105292&partnerID=40&md5=c51faa7974057468ef9ad4e53bf21e67","Structural optimization can lead to efficient designs for high-rise concrete buildings. However, the high computational cost of the structural analysis step hinders its application in practical cases. With regards to this problem, a novel hybrid optimization framework is developed in this study. Discrete variables, code-stipulated constraints and other construction requirements under multiple loading scenarios are considered. The hybrid optimization framework contains two steps: in the first step, a computationally efficient approximation of the optimization formulation is constructed using a combined response surface methodology (RSM). Combining all the design constraints, three sub-optimization problems are proposed based on the relaxation model of the original problem to update the response surface model in the near-optimum region. When the response surface model has sufficient accuracy in the near-optimum region, in the second step, a discrete Particle Swarm Optimization (PSO) technique is applied to search for the optimal solution utilizing the response surface model. By integrating the commercially available ETABS, a dedicated optimization software with an independent interface is developed and details for practical software development are included in this paper. Three examples of high-rise concrete building design are presented to demonstrate the effectiveness of the proposed optimization framework, and the results are compared to those of a general PSO algorithm. It is shown that, compared to the conventional design approach, a 14.3% reduction in material usage is achieved by the hybrid optimization framework. Additionally, the proposed framework significantly improves the computational efficiency compared to PSO. This methodology can therefore be used by engineers to optimize member sizes for high-rise buildings so that stable and sustainable designs can be achieved. © 2022 Elsevier Ltd","2022","2024-04-02 09:27:20","2024-04-02 09:27:20","","","","","61","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 5</p>","","http://dx.doi.org/10.1016/j.jobe.2022.105292","Architectural design; Concrete buildings; Concretes; Structural design; Tall buildings; Computational efficiency; Particle swarm optimization (PSO); Structural optimization; Optimization framework; Surface properties; Software design; Particle size analysis; Response surface; Computer software; High rise; Discrete sizing optimization; High-rise concrete building; High-rise concrete buildings; Multiple loading; Multiple loading scenario; Multiple loading scenarios; Particle swarm; Particle swarm optimization; Swarm optimization; 4_SOO; 5_Multistory; 6_Methodology; 2_Concrete; 6_Case study; 1_Size; 3_Weight/Mass; 7_Part of building (Shear walls)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B8URYCVI","journalArticle","2022","Rady, M.; Mahfouz, S.Y.; Taher, S.E.-D.F.","Optimal Design of Reinforced Concrete Materials in Construction","Materials","","","10.3390/ma15072625","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130011841&doi=10.3390%2fma15072625&partnerID=40&md5=8dd918597c8b20c980d02945766729c1","The structural design process is iterative and involves many design parameters. Thus, this paper presents a controlled framework for selecting the adequate structural floor system for reinforced concrete buildings and efficiently utilizing the corresponding construction materials. Optimization was performed using an evolutionary algorithm to minimize the total construction cost, considering the costs of concrete, steel reinforcement, formwork, and labor. In the problem formulation, the characteristic compressive strength of concrete was treated as a design variable because it affects the mechanical performance of concrete. The design variables included the column spacings, concrete dimensions, and steel reinforcement of different structural components. The constraints reflected the Egyptian code of practice provisions. Because the choice of the structural floor system affects the design details, three systems were considered: Solid slabs, flat slabs with drop panels, and flat slabs without drop panels. Two benchmark examples were presented, and the optimal design results of the structural floor systems were compared. The solid slab system had the lowest construction cost among the three structural floor systems. Comparative diagrams were developed to investigate the distribution of construction costs of each floor system. The results revealed that an adequate choice of design variables could save up to 17% of the building’s total construction cost. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","2022","2024-04-02 09:27:20","2024-04-02 09:27:20","","","","7","15","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 13</p>","","http://dx.doi.org/10.3390/ma15072625","1_Shape; 4_SOO; 5_Multistory; 6_Methodology; 2_Concrete; 6_Case study; 7_Entire building; 3_Cost; 1_Size","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DIABD7F8","journalArticle","2023","Li, Y.; Ding, J.; Zhang, Z.; Zhou, X.; Makvandi, M.; Yuan, P.F.; Xie, Y.M.","Practical application of multi-material topology optimization to performance-based architectural design of an iconic building","Composite Structures","","","10.1016/j.compstruct.2023.117603","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173807870&doi=10.1016%2fj.compstruct.2023.117603&partnerID=40&md5=e0d70947c8b53b8281ad46b3523285dc","With the rapid development of architectural design methods and structural analysis techniques, structural performance-based design approaches have become increasingly important in architectural design. Among these approaches, topology optimization is a significant design method. However, most existing topology optimization research and related applications are based on single-material topology optimization techniques, which have limitations when applied to the design of complex and challenging structures. Building upon our previously proposed multi-material bi-directional evolutionary structural optimization (multi-material BESO) method, this paper presents the approaches for achieving diverse and competitive structural designs and then presents a practical application of the multi-material BESO method to the structural design of the core structure of a long-cantilevered building project called “Xiong'an Wings”. After an evolutionary design process based on the multi-material BESO method, an efficient frame with lower overall material costs, better static and dynamic performance compared to the initial design by experienced engineers is achieved. As the first practical application of the multi-material BESO method to a large-scale architectural design, the example of the “Xiong'an Wings” building demonstrates the tremendous prospects for the application of multi-material topology optimization technology to the generative design of innovative and efficient building structures. © 2023 The Author(s)","2023","2024-04-02 09:27:20","2024-04-02 09:27:20","","","","","325","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 0</p>","","http://dx.doi.org/10.1016/j.compstruct.2023.117603","Architectural design; Shape optimization; Structural analysis; Bi-directional evolutionary structural optimizations; Structural optimization; Topology; Topology optimization; Optimization method; Performance based; Topology optimisation; Iconic buildings; Long-cantilevered building; Multi materials; Multi-material topology optimization; Practical application; 4_SOO; 5_Multistory; 6_Methodology; 3_Stress; 2_Steel; 2_Concrete; 7_Entire building; 6_Used cases; 1_Topology (interesting)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QL842A4D","journalArticle","2023","Alqahtani, F.K.; Sherif, M.; Abotaleb, I.S.; Hosny, O.; Nassar, K.; Mohamed, A.G.","Integrated design optimization framework for green lightweight concrete","Journal of Building Engineering","","","10.1016/j.jobe.2023.106838","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159854223&doi=10.1016%2fj.jobe.2023.106838&partnerID=40&md5=98364467c69b5676a672b3fbfd9ea9a7","The increasing global concern for the environment and advancements in computational tools and techniques are transforming the way building structures are designed and constructed. The current economic climate and growth of the Architecture, Engineering, and Construction (AEC) industry demand the creation of environmentally sustainable and efficient buildings, starting from the design stage. Despite the AEC industry being a thriving sector in many countries, it is vulnerable to environmental degradation due to the impact of building materials. This paper presents a decision support framework for the optimal structural design of green concrete buildings using recycled plastic aggregates and lightweight concrete. The framework considers uncertainties such as design safety, architectural requirements, material efficacy, cost-effectiveness, and environmental impact. The approach evaluates four concrete aggregate materials with varying characteristics: Natural Weight Aggregate, Lightweight Volcanic Aggregate, and Plastic-Based Green Lightweight Aggregates. The proposed approach is demonstrated through a prototype model, which shows cost savings of up to 5% per floor compared to the conventional concrete mix. The results provide quantitative evidence of the direct financial benefits of using green concrete in lieu of the optimization framework, which is expected to encourage construction professionals to use environmentally friendly concrete and take part in greening the construction industry. © 2023 Elsevier Ltd","2023","2024-04-02 09:27:20","2024-04-02 09:27:20","","","","","73","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 1</p>","","http://dx.doi.org/10.1016/j.jobe.2023.106838","Architectural design; Structural design; Cost effectiveness; Cost saving; Integrated design optimization; Construction industry; Structural optimization; Optimal structural design; Optimal structural designs; Decision support systems; Environmental impact; Optimization framework; Architecture engineering; Computational tools; Concrete aggregates; Concrete mixtures; Decision support framework; Green concrete; Green lightweight concrete; Light weight concrete; Model and simulation; Modeling and simulation; 1_Shape; 5_Multistory; 6_Methodology; 2_Concrete; 7_Entire building; 3_Others (not readable); 4_MOO (number unknown)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N8RWXN58","journalArticle","2023","Baghbanan, A.M.; Alaghmandan, M.; Golabchi, M.; Barazandeh, F.","Architectural Form Finding and Computational Design of Tall Building Applying Topology Optimization against Lateral Loads","Journal of Architectural Engineering","","","10.1061/JAEIED.AEENG-1380","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142473007&doi=10.1061%2fJAEIED.AEENG-1380&partnerID=40&md5=ab4731f6111a08c5bd36c1055e8f0f62","The hierarchy of a building is created from the hermeneutics aspects changing from a typology to a topology paradigm. As tall buildings are growing rapidly, engineering science is experiencing developments such as the finite-element method. The present research creates a platform for architects using the topology optimization method as an assistant designer. This platform serves as a starter for a common language of these two professions in the early stages of design. Architects can use this platform to produce the final topological optimized form by defining their shape plans, lateral loads, height, and the target ratio of models as platform inputs. This paper highlights the importance of the bidirectional evolutionary structural optimization method simultaneously in architectural and structural contexts to reduce the total weight of the structure while keeping the displacement of the structure in an acceptable range. The reduction will be made by eliminating the structural material zones with lower stress with an effective method for achieving the structural efficiency of a tall building, considering architectural aspects.  © 2022 American Society of Civil Engineers.","2023","2024-04-02 09:27:19","2024-04-02 09:27:19","","","","1","29","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 2</p>","","http://dx.doi.org/10.1061/JAEIED.AEENG-1380","Architectural design; Form-finding; Shape optimization; Structural design; Tall buildings; Bi-directional evolutionary structural optimizations; Computational design; Finite element method; Grasshopper; Structural optimization; Tall building; Topology; Topology optimization; Optimization method; Bidirectional evolutionary structural optimization method; Engineering science; Finite-element method; Karamba; Lateral loads; Topology optimisation; 4_SOO; 5_Multistory; 6_Methodology; 2_Concrete; 1_Topology; 7_Part of Building (Lateral system); 3_Stiffness (Compliance)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZVNHS9UU","journalArticle","2023","Suau, M.; Zegard, T.","Topology optimization with optimal design subdomain selection","Structural and Multidisciplinary Optimization","","","10.1007/s00158-023-03696-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177441588&doi=10.1007%2fs00158-023-03696-5&partnerID=40&md5=15c8c9141cf34fb1b4b8736f3095bbd4","Topology optimization is a technique to solve the material distribution problem. However, to consider manufacturing constraints within this technique can be challenging. A type of manufacturing constraint that has not been thoroughly addressed is the ability to optimally select among a set of design subdomains. Examples of situations that may require such constraint in their design process are: the design and optimal location of a bridge pier, and the design and location of an outrigger system for a high-rise building, to name a few. This paper presents a novel formulation to address the simultaneous optimal subdomain selection and topology design problem which is based on the well-known SIMP formulation. The proposed method optimally selects the design subdomains in (2D and 3D) structures, and topology optimizes these with the remainder of the design domain which does not belong to any subdomain. © 2023, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","2023","2024-04-02 09:27:19","2024-04-02 09:27:19","","","","12","66","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 0</p>","","http://dx.doi.org/10.1007/s00158-023-03696-5","Architectural design; Shape optimization; Optimal design; Structural design; Tall buildings; Structural optimisations; Structural optimization; Bridges; Multiple load case; Multiple load cases; Manufacturing constraint; Building outrigger; Design subdomian; Distribution problem; Material distribution; Subdomain; 4_SOO; 5_Multistory; 6_Methodology; 7_Entire building; 3_Stiffness (top deflection); 3_Stiffness (Compliance); 2_Composite (Concrete, Steel); 5_Others (bridge); 1_Topology (interesting review)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6MZXSSE9","journalArticle","2023","Pizarro, P.N.; Massone, L.M.; Rojas, F.R.","Simplified shear wall building model for design optimization","Journal of Building Engineering","","","10.1016/j.jobe.2023.107368","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165319836&doi=10.1016%2fj.jobe.2023.107368&partnerID=40&md5=c1fbeb09e1f4fd07686f4bd2f831ea41","Structural design can be inefficient due to its manual and iterative nature, requiring costly and time-consuming revisions by experienced engineers; thus, there is a growing demand for automated and intelligent design approaches. In light of these factors, we propose a simplified model of shear wall buildings based on connected 3D beam columns to quickly derive the fundamental period, base shear, and moment. Our approach formulation considers an initial topologic configuration of the shear wall rectangular members, featuring intricate element connectivity and variable layout for the basement, first, and typical floors, offering a flexible approach to handle inputs from various sources, like grid-based layouts or vectorized image floor plans. Concerning the model, the column-based design yields an adequate estimation of the structure's fundamental translational period, with an R2 of around 0.7 and a roof displacement with an R2 of 0.85. Our findings, coupled with an average computing time of 1.6 s, enable the model integration into machine learning pipelines or the swift optimization of solutions by assembling fitness functions that consider parameters like building weight, roof displacement, or base shear and moment, ultimately reducing search space and saving costs in the design process. © 2023","2023","2024-04-02 09:27:19","2024-04-02 09:27:19","","","","","76","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 1</p>","","http://dx.doi.org/10.1016/j.jobe.2023.107368","Architectural design; Floors; Structural design; Structural optimization; Shear walls; Design optimization; Automated design; Roofs; Building model; Intelligent designs; Automated structural design; Base shear; Growing demand; Numerical substructure; Shear wall building model; Wall assembly; 5_Multistory; 6_Methodology; 2_Concrete; 1_Topology; 3_Others (not readable); 7_Part of building (Shear walls); 4_Others (not readable)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7NYQI9P3","journalArticle","2023","Yahiaoui, A.; Dorbani, S.; Yahiaoui, L.","Machine learning techniques to predict the fundamental period of infilled reinforced concrete frame buildings","Structures","","","10.1016/j.istruc.2023.05.052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160781555&doi=10.1016%2fj.istruc.2023.05.052&partnerID=40&md5=710a7454a116eecb5e7fcd7b41833bbf","Predicting the structure's fundamental period is a challenging task since its value changes when the features of buildings change. However, it is more cumbersome for reinforced concrete buildings with infill walls due to their nonlinear behavior. The objective of this study is to highlight the importance of hyperparameter optimization in machine learning models to achieve the best performance in predicting the fundamental period of infilled RC frame buildings. To this end, three types of boosting algorithms have been chosen, namely: gradient boosting decision trees, lightGBM, and catboost. Compared to the default parameters for each model, the fine-tuning hyperparameter models with the Optuna framework yielded the best results, with a higher coefficient of determination and lower error values. Furthermore, the lightGBM model set by its optimized parameters outperformed the other two boosting methods. The feature selection technique emphasizes the five parameters’ contributions in estimating the building's fundamental period by demonstrating the effect of removing one or more parameters each time on determining this dynamic characteristic. Moreover, the multivariate adaptive regression splines is used to develop a mathematical expression for the fundamental period that outperformed building code formulas and some authors’ proposed equations. Finally, a set of smooth curves derived from the optimum lightGBM and MARS models were introduced, revealing that the models were not overfitting. © 2023 Institution of Structural Engineers","2023","2024-04-02 09:27:19","2024-04-02 09:27:19","","918-927","","","54","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 1</p>","","http://dx.doi.org/10.1016/j.istruc.2023.05.052","Architectural design; Concrete buildings; Structural design; Reinforced concrete; Fundamental period; Forecasting; Design parameters; Decision trees; Hyper-parameter; Default hyperparameter; Default hyperparameters; Feature Selection; Feature selection technique; Features selection; MARS; Selection techniques; Tuned hyperparameter; Tuned hyperparameters; 4_SOO; 5_Multistory; 6_Methodology; 2_Concrete; 7_Entire building; 1_Others (period, interesting); 3_Others (prediction period)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2U4RXERB","journalArticle","2023","Negrin, I.; Kripka, M.; Yepes, V.","Multi-criteria optimization for sustainability-based design of reinforced concrete frame buildings","Journal of Cleaner Production","","","10.1016/j.jclepro.2023.139115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173133394&doi=10.1016%2fj.jclepro.2023.139115&partnerID=40&md5=9aa0359bcfc18ff22317bc473082a6de","This paper implements the multi-criteria design optimization of three-dimensional reinforced concrete frame building structures, considering aspects such as the realistic design of the elements, including foundations within the structural assembly, or considering the soil-structure interaction. The criteria for a more comprehensive sustainable approach are related to environmental, constructive, and durability aspects. The environmental factor is measured through CO2 emissions, considering its capture due to concrete carbonation. The use of multi-objective strategies is evident in solving the multi-criteria problem. Still, it is also proposed to formulate this problem with a single function containing all the criteria to solve it as a single-objective optimization problem. Strategies are also offered to perform multi-objective optimization based on Kriging metamodels. Several alternatives for multi-criteria decision-making are explored. The results show that multi-objective metamodel-based optimization is a good strategy for solving this problem. Alternatively, the results of the single-objective optimization of the multi-criteria problem are very satisfactory. The solutions obtained are analyzed according to the type of optimization and the decision-making criteria. Optimized solutions significantly improve the sustainability indexes compared to traditional design. Multi-criteria optimization contributes significantly to achieving these indexes. Therefore, the proposed methodology allows for the sustainable design of any reinforced concrete frame structure. It highlights the importance of integrating more encompassing formulations and advanced optimization techniques into traditional design procedures to adopt cleaner production practices in the construction sector. Finally, several promising lines of research are presented. © 2023 Elsevier Ltd","2023","2024-04-02 09:27:19","2024-04-02 09:27:19","","","","","425","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 0</p>","","http://dx.doi.org/10.1016/j.jclepro.2023.139115","3_Carbon; 4_SOO; 5_Multistory; 6_Methodology; 2_Concrete; 7_Entire building; 1_Size; 4_MOO (3); 3_Others (service life); 3_Others (buildability)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WTZXH394","journalArticle","2023","Laccone, F.; Gaudioso, D.; Malomo, L.; Cignoni, P.; Froli, M.","Vorogrid: A static-aware variable-density Voronoi mesh to design the tube structure tessellation of tall buildings","Computer-Aided Civil and Infrastructure Engineering","","","10.1111/mice.12912","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137205696&doi=10.1111%2fmice.12912&partnerID=40&md5=803f2880dd25350c94c8b8d218857514","In the context of tall building design, the tube concept represents one of the most performing systems. The diagrid is the widespread type of tube system and consists of a diagonal grid of beams that wraps the building, forming a diamond pattern. It performs as lateral bracing and is additionally able to sustain vertical loading through axial forces. Despite its efficiency, a growing interest is recently observed in alternative geometries to replace the diagrid pattern and improve the architectural impact conferred by the building skin aesthetics on the urban environment. The paper pursues the use of a Voronoi mesh, in which the geometry of the cells is steered to known schemes for the structural design of a cantilever tube structure. The objective is to mimic a macroscopic structural behavior through a topology and size modification of the Voronoi mesh that increases the density for creating resisting paths with higher stiffness. The paper proposes a novel method Vorogrid for designing a new class of tall buildings equipped with an organic-looking and mechanically sound tube structure, which makes them a valuable alternative to competitors (diagrid, hexagrid, random Voronoi). Diagrids and hexagrids still remain more efficient in terms of forces and displacements but are characterized by a more usual appearance, instead Vorogrid offers more design control and better performances on average with respect to random Voronoi structures. This method is streamed into a pipeline that includes grid initialization strategies, geometric and structural optimization to mitigate the effects of the grid randomness, and structural sizing. © 2022 Computer-Aided Civil and Infrastructure Engineering.","2023","2024-04-02 09:27:19","2024-04-02 09:27:19","","683-701","","6","38","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 2</p>","","http://dx.doi.org/10.1111/mice.12912","Architectural design; multistorey building; optimization; Structural design; Tall buildings; design; Building design; Structural optimization; structural analysis; topology; Tube systems; Tubes (components); geometry; Axial forces; Diamond patterns; Its efficiencies; Lateral bracing; Mesh generation; stiffness; Tube-structure; Variable density; Vertical loadings; Voronoi; 4_SOO; 5_Multistory; 6_Methodology; 3_Stress; 2_Steel; 6_Case study; 7_Entire building; 1_Topology (interesting)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ACCI89X3","journalArticle","2023","Zhang, X.; Wang, F.","Influence of parameter uncertainty on the low-carbon design optimization of reinforced concrete continuous beams","Structural Concrete","","","10.1002/suco.202100903","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144883676&doi=10.1002%2fsuco.202100903&partnerID=40&md5=dbcf89137e6d5775c7ded5085cc5dcbc","Sustainable structural design can benefit the low-carbon building industry. This study developed a hybrid optimization approach to analyze the influence of parameter uncertainty on the low-carbon design optimization of reinforced concrete components. The proposed approach combined Monte Carlo simulations with a genetic algorithm for stochastic design optimization considering uncertainty in carbon emission factors. Based on a “cradle to site” system boundary that considers the production, transportation, and construction of reinforcement, concrete, and formwork, a case study of a continuous beam was conducted. The results revealed the significance of carbon emission factor choices on the optimal solutions. Further parametric analyses indicated the rational ranges of sectional dimensions and material strengths from a probabilistic perspective, and suggestions were accordingly proposed for low-carbon design alternatives. Overall, the choices of emission factors can change the values of objective functions in the optimization, and therefore, affect the optimized design parameters of reinforced concrete beams. © 2022 fib. International Federation for Structural Concrete.","2023","2024-04-02 09:27:19","2024-04-02 09:27:19","","855-871","","1","24","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 2</p>","","http://dx.doi.org/10.1002/suco.202100903","Architectural design; Carbon; Embodied carbons; Low-Carbon Buildings; Structural design; Genetic algorithms; reinforced concrete; Concrete beams and girders; Reinforced concrete; Construction industry; Stochastic systems; Design optimization; Uncertainty analysis; Monte Carlo methods; Continuous beams; Carbon emission factors; Low-carbon designs; Intelligent systems; Carbon emissions; embodied carbon emission; Embodied carbon emission; hybrid optimization approach; Hybrid optimization approaches; low-carbon design; parameter uncertainty; Parameter uncertainty; 3_Carbon; 4_SOO; 6_Methodology; 2_Concrete; 1_Size; 5_Others (Not specified); 7_Building_Component (Beam)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JE8HQJ34","journalArticle","2023","Bui, V.-B.; Mac, T.-T.; Bui, H.-L.","Design optimization considering the stability constraint of the Hedge-algebras-based controller for building structures subjected to seismic excitations","Proceedings of the Institution of Mechanical Engineers. Part I: Journal of Systems and Control Engineering","","","10.1177/09596518231171960","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159062705&doi=10.1177%2f09596518231171960&partnerID=40&md5=98f57dcabbfb19ef4b31e8d903c37dcf","This study investigates a multi-objective optimal solution for active Hedge-algebras-based control of building structures subjected to earthquakes. The stability condition of the system is considered the constraint in the optimization process. Values in reference ranges of the state variables and the control variable of the Hedge-algebras-based controller are considered as design variables. The objective functions simultaneously minimize the system’s peak relative displacement and absolute acceleration. The simulation results show that the optimized Hedge-algebras-based controllers have a higher efficiency than the published studies for primary objectives: the structure’s peak relative displacement and absolute acceleration. In addition, the Pareto front, representing a trade-off level between the above primary objectives, allows selecting the appropriate configuration of the controller for the controlled models. © IMechE 2023.","2023","2024-04-02 09:27:19","2024-04-02 09:27:19","","1822-1837","","10","237","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 3</p>","","http://dx.doi.org/10.1177/09596518231171960","Architectural design; Structural design; Economic and social effects; Active control; Structural optimization; Building structure; Design optimization; Algebra; design optimization; Controllers; Pareto front; Relative displacement; Acceleration; building structures; Hedge algebras; Hedge-algebra-based controller; Hedge-algebras-based controller; Primary objective; Seismic excitations; stability constraint; Stability constraints; Wooden fences; 5_Multistory; 6_Methodology; 4_MOO (2); 1_Others (damper); 2_Others (damper); 3_Stiffness (Story drift); 7_Building_Component (TMD)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EMJCS4UP","journalArticle","2023","Wang, Z.; Mulyanto, J.A.; Zheng, C.; Wu, Y.","Research on a surrogate model updating-based efficient multi-objective optimization framework for supertall buildings","Journal of Building Engineering","","","10.1016/j.jobe.2023.106702","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85154607157&doi=10.1016%2fj.jobe.2023.106702&partnerID=40&md5=cbebb80ea2a1fe0f12d4df7250b5a598","In order to solve the multi-objective optimization problems of supertall buildings (such as structural design optimization, aerodynamic shape optimization, etc.) with sizable design space more effectively, it is necessary to develop an efficient multi-objective optimization method. Therefore, generalized regression neural network optimized by genetic algorithm (GA-GRNN) based surrogate model was constructed, and a multi-objective optimization framework based on the non-dominated sorting genetic algorithm (NSGA-II) and GA-GRNN surrogate model updating was proposed. The feasibility of multi-objective optimization framework based on surrogate model updating was verified by using the experimental wind pressure data of a supertall building model, and the influencing factors of optimization efficiency were analyzed. The results show that the proposed framework has satisfactory optimization accuracy and efficiency. The optimal sample data set proportional distribution (training set: verification set: test set, i.e., T: V: T) is 7:2:1. With the increase of the total number of sample points in the design space, the optimal proportion of the initial sample points decreases significantly. A thorough consideration of the acquisition time of a single sample value and the optimal proportion of initial sample points is helpful to improve the multi-objective optimization efficiency further. Therefore, for the optimization problems in engineering applications (especially supertall buildings), it is suggested that the reasonable proportion of initial sample points of the surrogate model should be determined according to the acquisition time of a single sample value and the total number of sample points in the design space. The framework is more suitable for complex problems with large total number of sample points in design space and long acquisition time of a single sample value. This study can provide a valuable reference for further research or efficient solution to multi-objective optimization problems in practical engineering applications (such as the optimization problem of supertall buildings). © 2023 Elsevier Ltd","2023","2024-04-02 09:27:19","2024-04-02 09:27:19","","","","","72","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 4</p>","","http://dx.doi.org/10.1016/j.jobe.2023.106702","Architectural design; Shape optimization; Structural dynamics; Genetic algorithms; Structural optimization; Neural networks; Surrogate model; Multiobjective optimization; Non dominated sorting genetic algorithm (NSGA II); Efficiency; Surrogate modeling; Optimization framework; Multi-objectives optimization; Generalized regression; Generalized regression neural network; Multi-objective optimization framework; Non-dominated sorting genetic algorithm (NSGA-II); Refinement update; Regression neural networks; Statistical tests; 1_Shape; 5_Multistory; 6_Methodology; 6_Case study; 2_Others (Not Specified); 3_Others (not readable); 4_MOO (number unknown); 7_Others (not readable)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
